AÑO;MES;PARTIDA;NOMBRE_PARTIDA;CAPITULO;NOMBRE_CAPITULO;REGION_DESTINO;NOMBRE_REGION;PROVINCIA_DESTINO;NOMBRE_PROVINCIA;COMUNA_DESTINO;NOMBRE_COMUNA;MONEDA;CODIGO_BIP;NOMBRE_PROYECTO;MONTO_IDENTIFICADO;MONTO_DEVENGADO
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30117142-0;CONSERVACION OBRAS PORTUARIAS MENORES REGION DEL MAULE;1.005.325.000;426.161.726
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30122001-0;CONSTRUCCION RUTA PRECORDILLERANA SECTOR:  RUTA L-11- RUTA L-535 Y PUENTE ACHIBUENO;0;11.919.966
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30130385-0;CONSTRUCCION Y MEJORAMIENTO RUTA N114 O14 COBQUECURA DICHATO;338.540.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30131057-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VII REGION 2016-2020;11.935.000.000;6.783.538.267
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30132426-0;"MEJORAMIENTO RUTAS J-40 Y J-448; SECTOR: TENO-RAUCO, PROV. CURICO";300.000.000;152.781.093
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30132620-0;"MEJORAMIENTO Y REPOS. RUTA K-16; S: LONTUE-SAG. FAMILIA; PRV. CURICO";319.000.000;110.539.275
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224326-0;CONSERVACION RED VIAL MAULE 2015 2016 2017;72.650.000;29.891.627
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30294622-0;CONSERVACION DE RIBERAS CAUCES NATURALES - REGION DEL MAULE;0;332.744.295
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30444028-0;CONSERVACION RUTINARIA AREA DE MOVIMIENTO AERODROMO MUNICIPAL DE LINARES, AÑO 2019-2020;933.670.000;621.210.483
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30447974-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VII REGION 2017-2021;2.730.000.000;866.146.857
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30458529-0;CONSTRUCCION CIRCUNVALACION NORTE DE CURICO;127.000.000;3.871.373
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481241-0;CONSERVACION RED VIAL REGION DEL MAULE (2018 - 2020);8.516.000.000;3.631.684.438
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481269-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VII REGION (2018-2022);2.673.000.000;1.184.992.886
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481286-0;CONSERVACION CAMINOS BASICOS REGION DEL MAULE 2018-2020;1.869.000.000;1.534.555.701
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002735-0;CONSERVACION CAMINOS BASICOS REGION DEL MAULE 2019-2020;8.850.000.000;3.886.357.067
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40005310-0;CONSERVACION MANEJO Y CONTROL EMBALSE ANCOA, LINARES;0;362.548.723
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011060-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DEL MAULE 2020;2.834.000.000;1.387.226.861
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;7;REGIÓN DEL MAULE;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40018530-0;CONSERVACION SISTEMAS DE APR POR SEQUIA, REGION DEL MAULE;0;233.163.241
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;1;Concepción;Pesos;30098594-0;REPOSICION PUENTE SOBRE RIO BIOBIO, CONCEPCION-SAN PEDRO DE LA PAZ;6.825.276.000;1.345.687.046
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;2;Coronel;Pesos;30317272-0;CONSTRUCCION MUELLE ISLA SANTA MARIA;41.890.000;12.464.526
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;3;Chiguayante;Pesos;40003276-0;AMPLIACION CONEXION VIAL CONCEPCION-CHIGUAYANTE, ETAPA 2;0;748.205.434
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;6;Lota;Pesos;30075236-0;MEJORAMIENTO CANALES CAUPOLICAN Y BANNEN, LOTA, REGION DEL BIO BIO;0;31.500.000
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;6;Lota;Pesos;30486090-0;MEJORAMIENTO BORDE COSTERO EL MORRO, LOTA;689.633.000;122.670.160
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;6;Lota;Pesos;30486093-0;CONSTRUCCION ALARGUE MUELLE PESQUERO ARTESANAL LOTA BAJO;1.906.899.000;604.441.425
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;10;Talcahuano;Pesos;30114484-0;MEJORAMIENTO SISTEMA CANAL GAETE TALCAHUANO REGION DEL BIOBIO;0;487.359.346
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;10;Talcahuano;Pesos;40003936-0;CONSERVACION MAYOR INFRAESTRUCTURA HORIZONTAL AEROPUERTO CARRIEL SUR, REGION DEL BIO BIO;615.900.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;11;Tomé;Pesos;30100890-0;CONSTRUCCION PROTECCION DE RIBERA COLIUMO, TOME;664.287.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;1;PROVINCIA DE CONCEPCIÓN;Sin registro;Sin registro;Pesos;30393223-0;MEJORAMIENTO RUTA O-846, SECTOR EL LAUREL - LOTA, PROVINCIA DE CONCEPCION;549.000.000;348.745.148
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;2;PROVINCIA DE ARAUCO;1;Lebu;Pesos;30366073-0;CONSERVACION VIA DE NAVEGACION RIO LEBU;1.805.911.000;622.155.834
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;2;PROVINCIA DE ARAUCO;7;Tirúa;Pesos;40018538-0;CONSERVACION APR TRANAQUEPE, COMUNA DE TIRUA;0;85.364.209
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;2;PROVINCIA DE ARAUCO;Sin registro;Sin registro;Pesos;30123855-0;REPOSICION RUTA P-70 PELECO - TIRUA,  ARAUCO;275.000.000;104.828.606
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;2;PROVINCIA DE ARAUCO;Sin registro;Sin registro;Pesos;30123990-0;REPOSICION RUTA P-60-R TRES PINOS-CONTULMO-LIMITE REGIONAL, ARAUCO;94.000.000;20.831.490
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;2;PROVINCIA DE ARAUCO;Sin registro;Sin registro;Pesos;30485933-0;CONSERVACION PEQUEÑOS AERODROMOS REGION DEL BIOBIO;351.313.000;219.157.161
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;1;Los Angeles;Pesos;30376284-0;CONSTRUCCION SERVICIO APR SANTA LAURA - TUCUMAN, LOS ANGELES;0;603.620.448
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;1;Los Angeles;Pesos;30453626-0;CONSTRUCCION SERVICIO APR BELLAVISTA - LAS VIÑAS (LOS ANGELES);0;31.952.452
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;1;Los Angeles;Pesos;40011261-0;AMPLIACION AVENIDA LAS INDUSTRIAS EN LA CIUDAD DE LOS ANGELES;0;61.355
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;1;Los Angeles;Pesos;40011983-0;CONSERVACION OBRAS PORTUARIAS 2020-2025, REGION DEL BIOBIO;0;72.859
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;5;Mulchén;Pesos;30482067-0;CONSTRUCCION SERVICIO APR MALVEN - SAN LUIS, COMUNA DE MULCHEN;0;254.580.887
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;7;Negrete;Pesos;30484654-0;CONSTRUCCION SERVICIO DE APR MIRAFLORES, COMUNA NEGRETE;0;29.877.307
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;13;Yumbel;Pesos;30281072-0;MEJORAMIENTO RUTA O-54 YUMBEL-YUMBEL ESTACION, PROV. BIOBIO;183.000.000;99.964.305
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;Sin registro;Sin registro;Pesos;20090722-1;MEJORAMIENTO RUTAS Q-75 - MULCHEN - QUILACO;105.900.000;39.462.799
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;Sin registro;Sin registro;Pesos;30083090-0;MEJORAMIENTO RUTA Q-20, SECTOR MARIA DOLORES - PUENTE PERALES;758.310.000;574.618.864
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;Sin registro;Sin registro;Pesos;30259523-0;MEJORAMIENTO RUTA Q-806 CRUCE RUTA 5 MULCHEN - NEGRETE, PROVINCIA BIO BIO;0;7.988.996
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;3;PROVINCIA DEL BIOBIO;Sin registro;Sin registro;Pesos;30387097-0;MEJORAMIENTO RUTA O-60 SECTOR YUMBEL - RERE, YUMBEL;148.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;20079319-0;REPOSICION RUTA  148  SECTOR:  CRUCE  RUTA 5 -  PUENTE QUEIME;430.190.000;225.415.104
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30071340-0;REPOSICION PUENTE DUQUECO, PROVINCIA DE BIO BIO;1.157.000.000;34.877.299
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30077015-0;MEJORAMIENTO Y CONSTRUCCION  CAMINO CURANILAHUE - NACIMIENTO POR BAJO LOS RIOS;576.000.000;91.973.999
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30101423-0;CONSERVACION OBRAS PORTUARIAS MENORES REGION DEL BIOBIO;1.129.403.000;251.430.262
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30113702-0;CONSERVACION GLOBAL MIXTA CAMINOS VIII REGION AÑO 2012-2016;3.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30121996-0;CONSERVACION Y MANTENCION SISTEMA DE REGADIO LAJA DIGUILLIN;0;155.614.628
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30122999-0;CONSERVACION GLOBAL MIXTA REGION DEL BIOBIO AÑO 2013;1.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224126-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VIII REGION 2015-2019;5.295.000.000;2.698.454.352
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30224372-0;CONSERVACION RED VIAL BIO BIO (2015-2016-2017);647.000.000;302.163
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30259623-0;CONSTRUCCION DE CICLOVIAS Y OBRAS ANEXAS VARIAS RUTAS REGION DEL BIO BIO;110.000.000;12.009.999
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30285922-0;AMPLIACION PLAZA DE PEAJE CHAIMAVIDA, REGION DEL BIO BIO;2.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30289972-0;CONSERVACION RUTINARIA AERODROMO CARRIEL SUR. CONCEPCION, VIII REGION;41.002.000;41.387.628
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30370826-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VIII REGION 2016-2020;6.722.000.000;1.915.279.572
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30370937-0;CONSERVACION CAMINOS BASICOS REGION DEL BIO BIO 2016-2018;255.000.000;2.354.896
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30403672-0;MEJORAMIENTO RUTA P-66 SECTOR: CONTULMO - C. PATA DE GALLINA, COMUNA DE CONTULMO;4.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30447975-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL VIII REGION 2017-2021;9.410.000.000;3.322.404.688
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30451323-0;MEJORAMIENTO RUTA N-66-O SAN IGNACIO DE PALOMARES-RAFAEL, ÑUBLE;71.000.000;46.071.342
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30466141-0;CONSERVACION SISTEMA SEÑALIZACION INFORMATIVA VIII REGION 2017;562.000.000;19.535.495
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481242-0;CONSERVACION RED VIAL REGION DEL BIO BIO (2018-2020);9.746.000.000;2.938.565.047
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481287-0;CONSERVACION CAMINOS BASICOS REGION DEL BIO BIO 2018-2020;214.000.000;3.040.862
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30481308-0;CONSERVACION CAMINOS EN COMUNIDADES INDIGENAS R. DEL BIO BIO 2018-2019;369.000.000;260.891.113
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30484628-0;CONSERVACION Y MEJORAMIENTO DE SEGURIDAD VIAL EN  RUTAS DE LA RED 2018 VIII REG;1.866.000.000;464.046.878
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30485332-0;CONSERVACION PUENTES MENORES REGION DEL BIOBIO (METALICOS);2.405.000.000;858.202.326
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;30485803-0;HABILITACION CONEXION VIAL PUERTO SAN VICENTE RUTA INTERPORTUARIA;516.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40000058-0;MEJORAMIENTO Y AMPLIACION SERVICIO DE APR AGUA BUENA, SAN CARLOS;0;37.942.637
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002532-0;CONSERVACION SISTEMAS DE AGUAS LLUVIAS REGION DEL BIO BIO;0;33.227.994
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002538-0;CONSERVACION OBRAS FLUVIALES REGION DEL BIOBIO;0;140.479.491
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002712-0;CONSERVACION GLOBAL MIXTA CAMINOS RED VIAL REGION DEL BIO BIO (2019-2024);7.020.000.000;23.703
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002721-0;CONSERVACION CAMINOS PLAN INDIGENA 2019 REGION  DEL BIO BIO;4.371.000.000;2.301.725.584
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002736-0;CONSERVACION CAMINOS BASICOS REGION DEL BIO BIO 2019-2020;0;283.791
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40002958-0;CONSERVACION DE RIEGO FISCALES VIII REGION AÑOS 2018 - 2020;0;511.492.930
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40004049-0;ANALISIS INFRAESTUCTURA VIAL DE TRANSPORTE REGION DEL ÑUBLE;65.100.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40004534-0;CONSERVACION PTE. LAJA EN RUTA N-59-Q, COMUNA DE TUCAPEL;792.000.000;25.850.322
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40004537-0;CONSERVACION PTE. LLACOLEN Y COSTANERA, S: PTE. J. PABLO II-PTE BICENTENARIO;2.697.000.000;2.167.459.431
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40004855-0;CONSTRUCCION PUENTE ÑIQUEN Y DESCARGA, COMUNA DE ÑIQUEN, ÑUBLE;107.000.000;0
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40006292-0;CONSTRUCCION SERVICIO DE APR HUACAMALA, COMUNA DE QUILLON;0;274.542.796
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40006894-0;CONSERVACION PLAZA DE PEAJE SAN ROQUE REGION DEL BIO BIO 2019;45.000.000;17.829.332
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40009218-0;CONSERVACION CAMINOS POR GLOSA 6 PASADAS URBANAS REGION DEL BIOBIO y NUBLE;345.000.000;230.933.817
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011101-0;CONSERVACION RED VIAL ADMINISTRACION DIRECTA REGION DEL BIOBIO 2020;3.148.000.000;2.379.859.689
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011103-0;CONSERVACION CAMINOS BASICOS REGION DEL BIOBIO 2020;0;664.226
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011104-0;CONSERVACION RED VIAL REGION DEL BIOBIO 2020;0;84.364
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;8;REGIÓN DEL BIO BIO;Sin registro;Sin registro;Sin registro;Sin registro;Pesos;40011294-0;CONSERVACION AERODROMO MARIA DOLORES DE LOS ANGELES, REGION DEL BIOBIO - AÑO 2019-2020;1.100.270.000;1.068.190.834
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;1;Temuco;Pesos;30106352-0;CONSTRUCCION DEF FLUVIALES RIO CAUTIN URBANO DE TEMUCO Y P LAS CASAS;0;794.369.718
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;1;Temuco;Pesos;30449823-0;CONSTRUCCION CENTRO LIMNOLOGICO REGION DE LA ARAUCANIA;17.150.000;14.700.000
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;1;Temuco;Pesos;40006719-0;CONSERVACION DEFENSAS  FLUVIALES RIO CAUTIN, SECTOR ANTUMALEN, TEMUCO;0;190.997.893
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;1;Temuco;Pesos;40010186-0;CONSERVACION INFRAESTRUCTURA AGUAS LLUVIAS DE TEMUCO 2019 - 2022;0;33.221.145
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;1;Temuco;Pesos;40016167-0;CONSERVACION MANTECION Y AMPLIACION SISTEMAS APR, REGION DE LA ARAUCANIA (GLOSA 5);0;276.881.131
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;2;Carahue;Pesos;40000174-0;REPOSICION SISTEMA APR EL COIGUE, COMUNA DE CARAHUE;0;141.287.269
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;2;Carahue;Pesos;40004536-0;REPOSICION RUTA CARAHUE PUERTO DOMINGUEZ;1.107.000.000;1.080.571.781
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;3;Cunco;Pesos;30034230-0;MEJORAMIENTO RUTA S-75 SECTOR: CUNCO - LAGO COLICO KM 8.5 A KM 14;0;41.842
2020;5;12;Ministerio de Obras Publicas;2;Direccion General de Obras Publicas;9;REGIÓN DE LA ARAUCANIA;1;PROVINCIA DE CAUTIN;3;Cunco;Pesos;40000627-0;REPOSICION SISTEMA DE AGUA POTABLE RURAL EL ESFUERZO, COMUNA DE CUNCO;0;160.696.109
